Id,SalePrice
2852,229564.082054361
2853,231959.655439297
2854,141787.066534024
2855,205954.83769733
2856,204944.075228392
2857,188611.98280573
2858,205202.733882141
2859,137039.960797712
2860,124186.127206061
2861,128056.058515858
2862,202204.657955119
2863,118815.957028178
2864,245070.67133529
2865,141396.637993148
2866,135426.546074794
2867,103229.871346025
2868,114770.825404168
2869,121539.441331159
2870,151961.196441128
2871,100343.762783906
2872,66832.9236682015
2873,103305.013279463
2874,136366.593420676
2875,117249.585526221
2876,154477.595085609
2877,136203.946487354
2878,158374.40453713
2879,140234.393404042
2880,107993.625604798
2881,148540.895705176
2882,151772.250126857
2883,170722.585794137
2884,189842.662333513
2885,176769.044215226
2886,185696.266668535
2887,98918.8540972381
2888,124427.499138388
2889,68796.7936188742
2890,91138.8184065336
2891,134220.135407836
2892,64737.5262202571
2893,97487.6804035398
2894,70489.5182560708
2895,288702.338472216
2896,269290.061485391
2897,194051.006022034
2898,145445.757539489
2899,217465.589451025
2900,153394.824393683
2901,178692.230539984
2902,190186.185849348
2903,315230.809890072
2904,347996.998947457
2905,315230.809890072
2906,195536.321880754
2907,114064.087469083
2908,127230.649973572
2909,144481.865853285
2910,85510.6351142393
2911,88773.0938890581
2912,144999.759363181
2913,89507.6037118201
2914,88418.3795906279
2915,87922.1688709241
2916,89364.0830290243
2917,161742.222898217
2918,117507.91145531
2919,230159.783326416
